SNO,INSTCODE,NAME OF THE INSTITUTION,TYPE,INST_REG,new_dist,PLACE,COED,AFFL.,ESTD,A_REG,branch_code,OC_BOYS,OC_GIRLS,SC_BOYS,SC_GIRLS,ST_BOYS,ST_GIRLS,BCA_BOYS,BCA_GIRLS,BCB_BOYS,BCB_GIRLS,BCC_BOYS,BCC_GIRLS,BCD_BOYS,BCD_GIRLS,BCE_BOYS,BCE_GIRLS,OC_EWS_BOYS,OC_EWS_GIRLS
989,SVUC,S V U COLLEGE OF ENGG. TIRUPATHI,UNIV,SVU,Tirupati,TIRUPATI,COED,SVU,1959,SVU,CHE,160652,160652,172995,172995,171556,171556,160652,160652,160652,160652,160652,160652,160652,160652,160652,160652,157292,84495
990,SVUC,S V U COLLEGE OF ENGG. TIRUPATHI,UNIV,SVU,Tirupati,TIRUPATI,COED,SVU,1959,SVU,CIV,31839,61487,69498,155446,76247,169585,115994,115994,71499,113452,120479,120479,128612,128612,94219,94219,135649,92004
991,SVUC,S V U COLLEGE OF ENGG. TIRUPATHI,UNIV,SVU,Tirupati,TIRUPATI,COED,SVU,1959,SVU,CSE,5582,6275,7791,7791,15426,15793,5945,6275,5582,6275,5582,6275,5582,6275,5978,6275,6572,7631
992,SVUC,S V U COLLEGE OF ENGG. TIRUPATHI,UNIV,SVU,Tirupati,TIRUPATI,COED,SVU,1959,SVU,ECE,7249,8140,13269,13269,25542,25542,13862,13862,13635,13635,14648,14648,11206,11206,7249,8538,17885,7521
993,SVUC,S V U COLLEGE OF ENGG. TIRUPATHI,UNIV,SVU,Tirupati,TIRUPATI,COED,SVU,1959,SVU,EEE,20406,39787,25175,43991,42713,78618,68333,68333,60607,60607,20406,70500,58093,58093,75956,75956,42544,73780
994,SVUC,S V U COLLEGE OF ENGG. TIRUPATHI,UNIV,SVU,Tirupati,TIRUPATI,COED,SVU,1959,SVU,MEC,83941,83941,83941,152674,130171,130171,96342,132374,83941,114319,83941,83941,83941,144066,107476,107476,121053,90382
995,SVUCSS,S V U COLLEGE OF ENGG. -SELF SUPPORTING-TIRUPATHI,SS,SVU,Tirupati,TIRUPATI,COED,SVU,1959,SVU,CSE,97392,162638,99219,162638,156455,162638,97392,162638,135406,162638,97392,162638,97392,162638,97392,162638,124956,68005
996,VEMU,VEMU INSTITUTE OF TECHNOLOGY,PVT,SVU,Chittoor,CHITTOOR,COED,JNTUA,2008,SVU,CAI,54449,60453,130753,144014,123992,123992,104384,104384,96671,100486,54449,60453,95135,97677,91386,106536,59586,67678
997,VEMU,VEMU INSTITUTE OF TECHNOLOGY,PVT,SVU,Chittoor,CHITTOOR,COED,JNTUA,2008,SVU,CIT,74612,74612,169489,169489,170138,170138,117725,125414,130051,130051,74612,74612,114326,137397,124878,145518,77969,117278
998,VEMU,VEMU INSTITUTE OF TECHNOLOGY,PVT,SVU,Chittoor,CHITTOOR,COED,JNTUA,2008,SVU,CIV,124241,124241,172757,172757,152609,173054,130036,162246,124241,124241,124241,124241,124241,124241,124241,124241,144052,134469
999,VEMU,VEMU INSTITUTE OF TECHNOLOGY,PVT,SVU,Chittoor,CHITTOOR,COED,JNTUA,2008,SVU,CSE,75511,86197,127110,127110,170387,170387,75511,95095,97244,99704,97843,97843,96097,104487,158584,158584,62573,68494
1000,VEMU,VEMU INSTITUTE OF TECHNOLOGY,PVT,SVU,Chittoor,CHITTOOR,COED,JNTUA,2008,SVU,ECE,95696,95696,173485,173485,104473,104722,125729,125729,142945,142945,95696,156891,159481,159481,149618,149618,114213,112500
1001,VEMU,VEMU INSTITUTE OF TECHNOLOGY,PVT,SVU,Chittoor,CHITTOOR,COED,JNTUA,2008,SVU,EEE,86395,86395,140373,140373,145068,145068,144881,149399,144995,167976,86395,86395,166661,166661,166262,166262,151761,150845
1002,VEMU,VEMU INSTITUTE OF TECHNOLOGY,PVT,SVU,Chittoor,CHITTOOR,COED,JNTUA,2008,SVU,MEC,111667,111667,163706,170674,172487,172487,172276,172276,171245,171245,111667,111667,111667,111667,111667,111667,163604,150832
1003,VISM,VISWAM ENGINEERING COLLEGE,PVT,SVU,Annamayya,MADANAPALLE,COED,JNTUA,2006,SVU,AID,135265,168132,135265,168132,137037,168132,135265,168132,167380,168132,135265,168132,135265,168132,135265,168132,163280,160238
1004,VISM,VISWAM ENGINEERING COLLEGE,PVT,SVU,Annamayya,MADANAPALLE,COED,JNTUA,2006,SVU,CSE,95287,122588,172335,172335,105725,160730,150083,150083,155749,155749,109881,122588,165448,165448,116335,147718,153069,130795
1005,VISM,VISWAM ENGINEERING COLLEGE,PVT,SVU,Annamayya,MADANAPALLE,COED,JNTUA,2006,SVU,ECE,160048,160048,160048,162204,160048,164424,161392,168261,160048,160048,160048,160048,160048,167054,160048,160048,80687,168712
1006,AITK,ANNAMACHARYA INST OF TECH AND SCI,PVT,SVU,YSR Kadapa,KADAPA,COED,JNTUA,2010,SVU,AID,148240,168976,148240,168976,148240,168976,153550,168976,155380,168976,148240,168976,155770,168976,167401,168976,107292,122588
1007,AITK,ANNAMACHARYA INST OF TECH AND SCI,PVT,SVU,YSR Kadapa,KADAPA,COED,JNTUA,2010,SVU,CSE,87585,123732,167362,172487,170729,170729,166528,166528,131824,168065,87585,123732,148007,148007,112124,123732,125898,73125
1008,AITK,ANNAMACHARYA INST OF TECH AND SCI,PVT,SVU,YSR Kadapa,KADAPA,COED,JNTUA,2010,SVU,CSM,127388,138391,127388,164774,127388,138391,134484,138391,158890,167486,141298,141298,142273,161464,127388,156908,118836,112038
1009,AITK,ANNAMACHARYA INST OF TECH AND SCI,PVT,SVU,YSR Kadapa,KADAPA,COED,JNTUA,2010,SVU,ECE,77581,161315,172591,172591,145068,167499,147468,161315,168827,168827,77581,161315,154806,162737,106723,161315,109659,125076
1010,AITK,ANNAMACHARYA INST OF TECH AND SCI,PVT,SVU,YSR Kadapa,KADAPA,COED,JNTUA,2010,SVU,EEE,139199,139199,139199,139199,139199,139199,139199,139199,139199,139199,139199,139199,160708,160708,139199,139199,151041,139460
1011,ANMB,ACHARYA COLLEGE OF ENGINEERING,PVT,SVU,YSR Kadapa,BADVEL,COED,JNTUA,2009,SVU,CSE,155838,155838,155838,155838,163851,163851,155838,155838,155838,155838,155838,155838,155838,155838,155838,155838,159730,156615
1012,ANMB,ACHARYA COLLEGE OF ENGINEERING,PVT,SVU,YSR Kadapa,BADVEL,COED,JNTUA,2009,SVU,ECE,154660,154660,154660,154660,154660,154660,154660,154660,154660,154660,154660,154660,154660,154660,154660,154660,153248,153241
1013,CBIT,CHAITANYA BHARATHI INSTITUTE OF TECHNOLOGY,PVT,SVU,YSR Kadapa,PALLAVOLU,COED,JNTUA,2008,SVU,CAI,79259,87107,94804,94804,79259,93264,147867,147867,126182,151595,79259,87107,132658,152082,118788,125448,89453,73110
1014,CBIT,CHAITANYA BHARATHI INSTITUTE OF TECHNOLOGY,PVT,SVU,YSR Kadapa,PALLAVOLU,COED,JNTUA,2008,SVU,CIV,169131,169163,173540,173558,173554,173554,169163,169163,169169,169169,171670,171321,169142,169163,169163,169163,150529,148236
1015,CBIT,CHAITANYA BHARATHI INSTITUTE OF TECHNOLOGY,PVT,SVU,YSR Kadapa,PALLAVOLU,COED,JNTUA,2008,SVU,CSE,56460,56460,171393,171393,170175,170175,99837,99837,92524,92524,56460,56460,73894,73894,96646,96646,88311,56251
1016,CBIT,CHAITANYA BHARATHI INSTITUTE OF TECHNOLOGY,PVT,SVU,YSR Kadapa,PALLAVOLU,COED,JNTUA,2008,SVU,CSM,70251,79202,168927,168927,109798,109798,145254,145254,120968,120968,163814,163814,161307,164334,93633,93633,109881,83825
1017,CBIT,CHAITANYA BHARATHI INSTITUTE OF TECHNOLOGY,PVT,SVU,YSR Kadapa,PALLAVOLU,COED,JNTUA,2008,SVU,ECE,120016,120016,120016,172664,120016,120016,143751,143751,138614,138614,138820,138820,145068,147520,125333,125333,119172,116690
1018,CBIT,CHAITANYA BHARATHI INSTITUTE OF TECHNOLOGY,PVT,SVU,YSR Kadapa,PALLAVOLU,COED,JNTUA,2008,SVU,EEE,127324,127324,143302,143302,168854,168854,169163,169163,162986,162986,127324,127324,168985,168985,167128,167128,162659,142945
1019,CBIT,CHAITANYA BHARATHI INSTITUTE OF TECHNOLOGY,PVT,SVU,YSR Kadapa,PALLAVOLU,COED,JNTUA,2008,SVU,MEC,169131,169163,173540,173558,173554,173554,169163,169163,169169,169169,170222,167702,169131,169163,169163,169163,138849,144815
1020,GTMW,GOUTHAMI INST OF TECHNOLOGY MGMT FOR WOMEN,PVT,SVU,YSR Kadapa,PRODDATUR,GIRLS,JNTUA,2009,SVU,CSE,106968,97914,157807,169677,142733,150704,143403,160312,145903,168146,112216,125666,142761,123461,119394,147860,159185,125360
1021,GTMW,GOUTHAMI INST OF TECHNOLOGY MGMT FOR WOMEN,PVT,SVU,YSR Kadapa,PRODDATUR,GIRLS,JNTUA,2009,SVU,CSM,120565,145606,130955,164840,128823,164591,154951,145606,164005,145606,154822,163060,161161,145606,132793,145606,146739,157232
1022,GTMW,GOUTHAMI INST OF TECHNOLOGY MGMT FOR WOMEN,PVT,SVU,YSR Kadapa,PRODDATUR,GIRLS,JNTUA,2009,SVU,ECE,127845,167938,157058,169505,150441,167938,154536,167938,160484,167938,156550,165003,159361,167938,156286,167938,142827,159138
1023,JNTP,JNTUA COLLEGE OF ENGG PULIVENDULA,UNIV,SVU,YSR Kadapa,PULIVENDULA,COED,JNTUA,2006,SVU,CIV,55335,55335,129486,163172,171812,171812,168229,168229,168761,168761,126405,126405,126705,126705,130139,130139,152787,133655
1024,JNTP,JNTUA COLLEGE OF ENGG PULIVENDULA,UNIV,SVU,YSR Kadapa,PULIVENDULA,COED,JNTUA,2006,SVU,CSE,15157,15157,25999,25999,19330,33172,15157,15157,17511,17511,15157,22384,16606,16606,16849,39066,17161,11282
1025,JNTP,JNTUA COLLEGE OF ENGG PULIVENDULA,UNIV,SVU,YSR Kadapa,PULIVENDULA,COED,JNTUA,2006,SVU,ECE,13072,21109,27780,28406,45907,45907,21889,21889,42993,42993,62514,62514,30671,30671,24055,49755,33600,19453
1026,JNTP,JNTUA COLLEGE OF ENGG PULIVENDULA,UNIV,SVU,YSR Kadapa,PULIVENDULA,COED,JNTUA,2006,SVU,EEE,33915,33915,84009,172315,76962,76962,109559,109559,127344,143550,122376,122376,59259,63347,73196,95018,63911,56835
1027,JNTP,JNTUA COLLEGE OF ENGG PULIVENDULA,UNIV,SVU,YSR Kadapa,PULIVENDULA,COED,JNTUA,2006,SVU,MEC,172733,172733,172733,172733,172733,172733,172733,172733,172733,172733,172733,172733,172733,172733,172733,172733,144703,150302
1028,KLMW,KANDULA LAKSHUMMA MEMORIAL COLLEGE OF ENGG FOR WOMEN,PVT,SVU,YSR Kadapa,KADAPA,GIRLS,JNTUA,2008,SVU,AID,148828,166430,156188,171112,147756,166430,152274,166430,151907,168397,151653,154007,152862,166430,153023,166430,157694,147728
1029,KLMW,KANDULA LAKSHUMMA MEMORIAL COLLEGE OF ENGG FOR WOMEN,PVT,SVU,YSR Kadapa,KADAPA,GIRLS,JNTUA,2008,SVU,AIM,124118,152425,161255,156861,164947,152425,124811,166517,122980,152425,126184,156486,149466,152425,121904,152425,121930,111007
1030,KLMW,KANDULA LAKSHUMMA MEMORIAL COLLEGE OF ENGG FOR WOMEN,PVT,SVU,YSR Kadapa,KADAPA,GIRLS,JNTUA,2008,SVU,CSE,112033,142189,159987,172400,143559,142189,146721,165759,147527,167252,116501,129537,144881,159860,123847,152663,160417,149423
1031,KLMW,KANDULA LAKSHUMMA MEMORIAL COLLEGE OF ENGG FOR WOMEN,PVT,SVU,YSR Kadapa,KADAPA,GIRLS,JNTUA,2008,SVU,ECE,128784,151552,159708,170882,154657,164424,157332,167252,162873,167566,160140,166017,160311,151552,154119,151552,144064,159357
1032,KORM,KANDULA OBUL REDDY MEMORIAL COLL. OF ENGG.,PVT,SVU,YSR Kadapa,KADAPA,COED,JNTUA,2006,SVU,AID,143726,143726,161446,161446,143726,143726,143726,143726,143726,143726,143726,143726,143726,143726,143726,143726,168787,139037
1033,KORM,KANDULA OBUL REDDY MEMORIAL COLL. OF ENGG.,PVT,SVU,YSR Kadapa,KADAPA,COED,JNTUA,2006,SVU,AIM,165117,165117,169613,169613,165117,165117,165117,165117,165117,165117,165117,165117,165117,165117,165117,165117,110860,129016
1034,KORM,KANDULA OBUL REDDY MEMORIAL COLL. OF ENGG.,PVT,SVU,YSR Kadapa,KADAPA,COED,JNTUA,2006,SVU,CSE,66925,66925,172615,172615,132070,132070,77008,98106,156847,156847,66925,66925,158744,163673,118389,143199,142020,136548
1035,KORM,KANDULA OBUL REDDY MEMORIAL COLL. OF ENGG.,PVT,SVU,YSR Kadapa,KADAPA,COED,JNTUA,2006,SVU,ECE,147562,147562,162246,162371,147562,151418,164000,164000,149346,149346,147562,147562,147562,147562,147562,147562,123534,131136
1036,KSRM,K S R M COLLEGE OF ENGINEERING,PVT,SVU,YSR Kadapa,KADAPA,COED,JNTUA,1980,SVU,AIM,56795,63852,158906,158906,172100,172100,63188,99319,60031,104018,56795,145569,108548,108548,56795,63852,63028,49906
1037,KSRM,K S R M COLLEGE OF ENGINEERING,PVT,SVU,YSR Kadapa,KADAPA,COED,JNTUA,1980,SVU,CIV,148280,148280,173155,173155,148280,148280,148280,148280,148280,148280,148280,148280,148280,148280,148353,148353,143229,132093
1038,KSRM,K S R M COLLEGE OF ENGINEERING,PVT,SVU,YSR Kadapa,KADAPA,COED,JNTUA,1980,SVU,CSE,34625,34625,92024,113503,163925,163925,65127,65127,52488,53613,59689,59689,72964,80816,50075,58375,39468,38857
1039,KSRM,K S R M COLLEGE OF ENGINEERING,PVT,SVU,YSR Kadapa,KADAPA,COED,JNTUA,1980,SVU,ECE,68252,68252,172359,172932,165625,165625,95965,95965,101133,142079,68252,101837,98478,154930,72767,162575,68584,70641
1040,KSRM,K S R M COLLEGE OF ENGINEERING,PVT,SVU,YSR Kadapa,KADAPA,COED,JNTUA,1980,SVU,EEE,135484,135484,169456,171026,162028,162028,155833,156123,169025,169025,135484,135484,135484,135484,135484,153502,128741,125198
1041,KSRM,K S R M COLLEGE OF ENGINEERING,PVT,SVU,YSR Kadapa,KADAPA,COED,JNTUA,1980,SVU,MEC,168755,168755,168755,168755,169627,169627,168755,168755,168755,168755,168755,168755,168755,168755,168755,168755,145334,145338
1042,SATS,SRI ANNAMACHARYA INSTITUTE OF TECHNOLOGY AND SCIENCE,PVT,SVU,Annamayya,RAJAMPETA,COED,JNTUA,2008,SVU,CSD,169131,169163,169131,169163,173554,173554,169163,169163,169169,169169,165134,176779,169142,169163,169163,169163,125158,161171
1043,SATS,SRI ANNAMACHARYA INSTITUTE OF TECHNOLOGY AND SCIENCE,PVT,SVU,Annamayya,RAJAMPETA,COED,JNTUA,2008,SVU,CSE,86060,86060,165231,165231,86060,86060,86113,86113,158932,158932,86060,86060,86060,86060,86060,86060,118530,131646
1044,SATS,SRI ANNAMACHARYA INSTITUTE OF TECHNOLOGY AND SCIENCE,PVT,SVU,Annamayya,RAJAMPETA,COED,JNTUA,2008,SVU,ECE,169131,169163,173540,173558,173554,173554,169163,169163,169131,169163,167192,167190,169131,169163,169163,169163,120573,143441
1045,SRIP,SAI RAJESWARI INSTITUTE OF TECHNOLOGY,PVT,SVU,YSR Kadapa,PRODDATUR,COED,JNTUA,2009,SVU,CSE,124940,160469,169371,169371,155024,160469,167218,168846,161848,161848,147055,160469,161280,161280,149589,160469,166906,120500
1046,SRIP,SAI RAJESWARI INSTITUTE OF TECHNOLOGY,PVT,SVU,YSR Kadapa,PRODDATUR,COED,JNTUA,2009,SVU,ECE,149986,149986,152717,170355,149986,160541,149986,149986,149986,149986,149986,149986,149986,149986,168084,168084,142273,132828
1047,SRSR,SRI SAI INSTITUTE OF TECHNOLOGY. AND SCI.,PVT,SVU,Annamayya,RAYACHOTY,COED,JNTUA,2001,SVU,CSE,124608,124608,138172,155823,140176,140176,165021,165021,168196,168196,132931,132931,149299,149299,126822,126822,164198,130821
1048,SRSR,SRI SAI INSTITUTE OF TECHNOLOGY. AND SCI.,PVT,SVU,Annamayya,RAYACHOTY,COED,JNTUA,2001,SVU,ECE,163928,163928,168827,168827,163928,163928,163928,163928,166984,166984,163928,163928,163928,163928,163928,163928,130332,156193
1049,SRTS,SRINIVASA INST OF TECHNOLOGY  AND SCIENCE,PVT,SVU,YSR Kadapa,KADAPA,COED,JNTUA,2009,SVU,CSE,163912,163912,172816,172816,163912,164675,163912,163912,169122,169122,163912,163912,166754,166754,163912,163912,164719,168689
1050,SRTS,SRINIVASA INST OF TECHNOLOGY  AND SCIENCE,PVT,SVU,YSR Kadapa,KADAPA,COED,JNTUA,2009,SVU,ECE,102535,102535,173159,173159,102535,102535,102535,118922,136302,136302,102535,102535,102535,102535,102535,102535,125847,160212
1051,SVCK,SRI VENKATESWARA COLLEGE OF ENGINEERING,PVT,SVU,YSR Kadapa,KADAPA,COED,JNTUA,2016,SVU,CSE,110358,110358,172125,172125,115043,115043,113764,120624,144134,149461,125627,125627,133204,143692,110358,110358,150653,99952
1052,SVCK,SRI VENKATESWARA COLLEGE OF ENGINEERING,PVT,SVU,YSR Kadapa,KADAPA,COED,JNTUA,2016,SVU,CSM,97079,137014,122770,137014,140040,140040,154370,157000,164250,164250,149484,149484,160931,160931,135338,168500,75032,118400
1053,SVCK,SRI VENKATESWARA COLLEGE OF ENGINEERING,PVT,SVU,YSR Kadapa,KADAPA,COED,JNTUA,2016,SVU,ECE,137661,145481,149742,164507,150927,156265,168661,168661,158474,167563,137661,145481,169029,169029,160067,160067,133131,123834
1054,SVIK,SRI VENKATESWARA INST. OF SCIENCE AND TECHNOLOGY,PVT,SVU,YSR Kadapa,KADAPA,COED,JNTUA,2007,SVU,CSE,134779,134779,171810,171810,142020,142020,154094,154094,156819,156819,134779,134779,152134,157804,166974,166974,145882,134730
1055,SVIK,SRI VENKATESWARA INST. OF SCIENCE AND TECHNOLOGY,PVT,SVU,YSR Kadapa,KADAPA,COED,JNTUA,2007,SVU,ECE,132516,132516,172039,172039,132516,132516,132516,132516,132516,168526,132516,132516,132516,148526,150738,150738,143817,139589
1056,VITS,VAAGDEVI INSTITUTE OF TECHNOLOGY. AND SCI.,PVT,SVU,YSR Kadapa,PRODDATUR,COED,JNTUA,2002,SVU,CSE,136688,160363,170160,170160,151937,160363,168533,168533,168089,168089,136688,160363,157283,160866,136688,160363,152260,143704
1057,VITS,VAAGDEVI INSTITUTE OF TECHNOLOGY. AND SCI.,PVT,SVU,YSR Kadapa,PRODDATUR,COED,JNTUA,2002,SVU,ECE,152072,152072,152072,163172,152072,152072,152072,152072,162968,162968,152072,152072,152072,152072,152072,152072,129321,137653
1058,YGVU,YGVU YSR ENGINEERING COLLEGE,UNIV,SVU,YSR Kadapa,PRODDATUR,COED,YGVU,2008,SVU,CIV,71268,71268,154589,172959,172958,172958,71268,71268,173004,173004,173086,173086,166789,166789,71268,71268,132357,119600
1059,YGVU,YGVU YSR ENGINEERING COLLEGE,UNIV,SVU,YSR Kadapa,PRODDATUR,COED,YGVU,2008,SVU,CSE,30350,30350,145254,145254,30350,55499,34890,35587,75476,114976,33722,33722,41702,41702,95827,95827,67450,62271
1060,YGVU,YGVU YSR ENGINEERING COLLEGE,UNIV,SVU,YSR Kadapa,PRODDATUR,COED,YGVU,2008,SVU,ECE,58496,83370,153555,153555,96646,96646,142126,142126,152565,152565,58496,83370,89376,146778,58496,83370,83955,133458
1061,YGVU,YGVU YSR ENGINEERING COLLEGE,UNIV,SVU,YSR Kadapa,PRODDATUR,COED,YGVU,2008,SVU,EEE,63443,63443,166167,169701,157182,157182,63443,63443,63443,63443,63443,63443,158495,158495,63443,63443,87538,166262
1062,YGVU,YGVU YSR ENGINEERING COLLEGE,UNIV,SVU,YSR Kadapa,PRODDATUR,COED,YGVU,2008,SVU,MEC,138172,138172,163141,163141,169176,169176,138172,138172,138172,138172,138172,138172,138172,138172,138172,138172,136877,144140
1063,ASKW,ASHOKA WOMEN'S ENGINEERING COLLEGE,PVT,SVU,Kurnool,KURNOOL,GIRLS,JNTUA,2008,SVU,CAI,53286,78990,138809,173480,86056,78990,84586,78990,67133,107476,88607,78990,83360,114268,82691,109282,95673,76428
1064,ASKW,ASHOKA WOMEN'S ENGINEERING COLLEGE,PVT,SVU,Kurnool,KURNOOL,GIRLS,JNTUA,2008,SVU,CIV,127280,166974,127631,166974,136258,166974,138760,168661,135576,166974,86106,132257,138937,166974,134071,166974,157038,151254
1065,ASKW,ASHOKA WOMEN'S ENGINEERING COLLEGE,PVT,SVU,Kurnool,KURNOOL,GIRLS,JNTUA,2008,SVU,CSE,62764,60394,65329,123472,108688,153089,73372,71600,73709,98428,74063,99429,72655,89169,58221,72933,83594,78215
1066,ASKW,ASHOKA WOMEN'S ENGINEERING COLLEGE,PVT,SVU,Kurnool,KURNOOL,GIRLS,JNTUA,2008,SVU,ECE,80503,66802,125294,171122,125527,165992,98218,93785,132290,89841,108005,117700,103474,114370,135818,118486,95342,81877
1067,ASKW,ASHOKA WOMEN'S ENGINEERING COLLEGE,PVT,SVU,Kurnool,KURNOOL,GIRLS,JNTUA,2008,SVU,EEE,71263,95812,116724,172507,93039,99171,117836,122601,105878,130917,79370,87564,124620,145481,128025,155113,116986,150544
1068,ASVR,SVR ENGINEERING COLLEGE,PVT,SVU,Nandyal,NANDYAL,COED,JNTUA,2006,SVU,CAI,116628,116628,170761,170761,129815,129815,135228,135228,142855,165546,138109,138109,157419,165717,133075,156234,117191,96020
1069,ASVR,SVR ENGINEERING COLLEGE,PVT,SVU,Nandyal,NANDYAL,COED,JNTUA,2006,SVU,CIV,59239,103229,59239,126019,59239,172801,59239,103229,59239,103229,59239,103229,59239,103229,59239,103229,88228,86107
1070,ASVR,SVR ENGINEERING COLLEGE,PVT,SVU,Nandyal,NANDYAL,COED,JNTUA,2006,SVU,CSE,67937,67937,171916,171916,170735,170735,88013,88013,165372,165372,108066,108066,93785,101680,90700,90700,154857,71912
1071,ASVR,SVR ENGINEERING COLLEGE,PVT,SVU,Nandyal,NANDYAL,COED,JNTUA,2006,SVU,ECE,113672,129192,147575,173363,142053,142053,146728,146728,169084,169084,113672,129192,163030,163030,142753,142753,158495,129441
1072,ASVR,SVR ENGINEERING COLLEGE,PVT,SVU,Nandyal,NANDYAL,COED,JNTUA,2006,SVU,EEE,155629,155629,161848,167718,155629,155629,159441,159441,155629,155629,155629,155629,155629,155629,169163,169163,160861,145976
1073,BEMA,BHEEMA INST OF TECHNOLOGY AND SCI,PVT,SVU,Kurnool,ADONI,COED,JNTUA,2008,SVU,CSE,153502,153502,173222,173222,153502,156935,165143,165143,159234,159234,153502,153502,166411,166411,166028,166028,146960,105036
1074,BEMA,BHEEMA INST OF TECHNOLOGY AND SCI,PVT,SVU,Kurnool,ADONI,COED,JNTUA,2008,SVU,ECE,154491,154491,154491,172141,154491,154491,154491,154491,154491,154491,154491,154491,154491,154491,154491,154491,164477,150074
1075,BRNK,BRINDAVAN INST OF TECHNOLOGY AND SCI,PVT,SVU,Kurnool,KURNOOL,COED,JNTUA,2008,SVU,CSE,146759,146759,172089,172089,156935,156935,146759,168176,154215,168396,146759,148508,166749,166749,148416,153454,168864,168676
1076,GPRE,G PULLA REDDY ENGINEERING. COLLEGE,PVT,SVU,Kurnool,KURNOOL,COED,JNTUA,1985,SVU,CIV,117725,117725,171402,171402,156783,156783,117725,139524,162882,162882,117725,123732,130976,165551,117725,165171,156679,156520
1077,GPRE,G PULLA REDDY ENGINEERING. COLLEGE,PVT,SVU,Kurnool,KURNOOL,COED,JNTUA,1985,SVU,CSD,18978,18978,69791,69791,124494,124494,20172,25695,27544,27544,26182,26182,26380,26380,23347,23347,22907,22384
1078,GPRE,G PULLA REDDY ENGINEERING. COLLEGE,PVT,SVU,Kurnool,KURNOOL,COED,JNTUA,1985,SVU,CSE,13614,13614,27996,29436,57994,72824,15162,15162,14612,15443,19076,19076,22369,22369,13614,13614,14744,10395
1079,GPRE,G PULLA REDDY ENGINEERING. COLLEGE,PVT,SVU,Kurnool,KURNOOL,COED,JNTUA,1985,SVU,CSM,15556,15556,78170,78170,140587,171600,22235,22235,22408,31032,15556,140201,20304,24857,20721,20721,17187,13979
1080,GPRE,G PULLA REDDY ENGINEERING. COLLEGE,PVT,SVU,Kurnool,KURNOOL,COED,JNTUA,1985,SVU,ECE,23337,23337,68368,72151,126019,142551,30256,39615,31355,51565,23337,23337,38258,39739,26351,26351,27874,24155
1081,GPRE,G PULLA REDDY ENGINEERING. COLLEGE,PVT,SVU,Kurnool,KURNOOL,COED,JNTUA,1985,SVU,EEE,57199,68704,173461,173461,57199,68704,100248,100248,90553,142382,57199,68704,102495,102495,68302,76791,70116,82414
1082,GPRE,G PULLA REDDY ENGINEERING. COLLEGE,PVT,SVU,Kurnool,KURNOOL,COED,JNTUA,1985,SVU,MEC,68999,106420,168509,172080,79161,106420,119172,161957,155128,161583,68999,157484,139912,165721,122376,147269,139640,123185
1083,JNYP,ST.JOHNS COLLEGE OF PHARM SCI,PVT,SVU,Kurnool,YEMMIGANOOR,COED,JNTUA,2007,SVU,PHD,169131,169163,173540,173558,169131,169163,169163,169163,169169,169169,160527,160603,169142,169163,169163,169163,95025,93402
1084,JONY,ST. JOHNS COLLEGE OF ENGG. AND TECHNOLOGY,PVT,SVU,Kurnool,YEMMIGANOOR,COED,JNTUA,2001,SVU,CAI,74846,74846,173326,173326,114415,114415,139616,141937,97100,118586,133605,133605,106960,164648,108724,108724,168446,115409
1085,JONY,ST. JOHNS COLLEGE OF ENGG. AND TECHNOLOGY,PVT,SVU,Kurnool,YEMMIGANOOR,COED,JNTUA,2001,SVU,CIV,47352,47352,47352,126771,47352,47352,152219,152219,47352,102723,47352,47352,47352,47352,47352,47352,92269,99580
1086,JONY,ST. JOHNS COLLEGE OF ENGG. AND TECHNOLOGY,PVT,SVU,Kurnool,YEMMIGANOOR,COED,JNTUA,2001,SVU,CSD,98478,98478,161686,172494,141715,145962,142669,168787,137099,137099,98478,98478,163831,166859,146520,146520,168796,161789
1087,JONY,ST. JOHNS COLLEGE OF ENGG. AND TECHNOLOGY,PVT,SVU,Kurnool,YEMMIGANOOR,COED,JNTUA,2001,SVU,CSE,44738,66773,54634,92459,107656,107656,83224,83224,56902,66773,44738,66773,86018,86018,45747,66773,104094,143127
1088,JONY,ST. JOHNS COLLEGE OF ENGG. AND TECHNOLOGY,PVT,SVU,Kurnool,YEMMIGANOOR,COED,JNTUA,2001,SVU,ECE,104403,118788,157878,160896,161008,161008,143220,161185,166129,166129,167306,167306,166731,166731,167970,167970,151611,141439
1089,JONY,ST. JOHNS COLLEGE OF ENGG. AND TECHNOLOGY,PVT,SVU,Kurnool,YEMMIGANOOR,COED,JNTUA,2001,SVU,EEE,97677,97677,142420,142420,97677,97677,121779,121779,136918,136918,97677,97677,152034,152034,160656,160656,128439,124464
1090,JONY,ST. JOHNS COLLEGE OF ENGG. AND TECHNOLOGY,PVT,SVU,Kurnool,YEMMIGANOOR,COED,JNTUA,2001,SVU,MEC,169131,169131,169131,169131,173554,173554,169163,169163,169169,169169,151881,169131,169142,169142,169131,169131,142053,146772
1091,KVSR,DR.K.V.SUBBA REDDY INST. OF TECHNOLOGY,PVT,SVU,Kurnool,KURNOOL,COED,JNTUA,2007,SVU,CIV,169131,169163,173540,173558,173554,173554,169131,169163,169169,169169,163291,160745,169142,169163,169163,169163,157029,158026
