SNO,INSTCODE,NAME OF THE INSTITUTION,TYPE,INST_REG,new_dist,PLACE,COED,AFFL.,ESTD,A_REG,branch_code,OC_BOYS,OC_GIRLS,SC_BOYS,SC_GIRLS,ST_BOYS,ST_GIRLS,BCA_BOYS,BCA_GIRLS,BCB_BOYS,BCB_GIRLS,BCC_BOYS,BCC_GIRLS,BCD_BOYS,BCD_GIRLS,BCE_BOYS,BCE_GIRLS,OC_EWS_BOYS,OC_EWS_GIRLS
963,SSCC,SRINIVASA INSTITUTE OF TECHNOLOGY AND MANG STUDIES,PVT,SVU,Chittoor,CHITTOOR,COED,JNTUA,1998,SVU,MEC,91120,169135,177530,177530,91120,169135,91120,169135,91120,169135,91120,169135,91120,169135,91120,169135,112100,128001
964,SVCE,SRI VENKATESWARA COLL OF ENGINEERING,PVT,SVU,Tirupati,TIRUPATI,COED,JNTUA,2007,SVU,CIV,100852,100852,158896,163338,152682,152682,137287,172540,117526,119964,136772,136772,161058,161058,158769,158769,158194,134111
965,SVCE,SRI VENKATESWARA COLL OF ENGINEERING,PVT,SVU,Tirupati,TIRUPATI,COED,JNTUA,2007,SVU,CSC,30660,43278,106604,108055,108590,148513,39742,43278,51697,55124,30660,43278,45671,46326,122411,122411,43220,29480
966,SVCE,SRI VENKATESWARA COLL OF ENGINEERING,PVT,SVU,Tirupati,TIRUPATI,COED,JNTUA,2007,SVU,CSD,39324,39324,102927,102927,153756,153756,39324,39324,40200,40200,39324,39324,39324,42522,55554,55554,39341,25674
967,SVCE,SRI VENKATESWARA COLL OF ENGINEERING,PVT,SVU,Tirupati,TIRUPATI,COED,JNTUA,2007,SVU,CSE,32275,32275,66418,66418,97790,110036,32275,36163,38031,38031,34255,96531,39903,86939,32275,46203,38416,22418
968,SVCE,SRI VENKATESWARA COLL OF ENGINEERING,PVT,SVU,Tirupati,TIRUPATI,COED,JNTUA,2007,SVU,CSM,30827,30827,89468,113171,149149,149149,36144,50040,37412,39170,101428,101428,44768,44768,80202,80202,35405,25191
969,SVCE,SRI VENKATESWARA COLL OF ENGINEERING,PVT,SVU,Tirupati,TIRUPATI,COED,JNTUA,2007,SVU,ECE,40574,42590,109745,151000,133615,155065,59042,60664,64451,71391,47595,52854,80139,80139,67585,75478,47358,40089
970,SVCE,SRI VENKATESWARA COLL OF ENGINEERING,PVT,SVU,Tirupati,TIRUPATI,COED,JNTUA,2007,SVU,EEE,81267,127288,164215,164215,166696,170594,155352,155352,172630,172630,105202,127288,135748,160028,114072,127288,105325,111102
971,SVCE,SRI VENKATESWARA COLL OF ENGINEERING,PVT,SVU,Tirupati,TIRUPATI,COED,JNTUA,2007,SVU,INF,49901,55092,127935,131491,176976,176976,76875,76875,75324,75324,49901,129751,55973,103700,96129,96129,55695,42570
972,SVCE,SRI VENKATESWARA COLL OF ENGINEERING,PVT,SVU,Tirupati,TIRUPATI,COED,JNTUA,2007,SVU,MEC,107976,151611,176798,176798,177861,177861,168101,168101,173066,173441,147035,151611,173785,173785,155163,155566,155581,143029
973,SVCT,SRI VENKATESWARA COLLEGE OF ENGG. AND TECHNOLOGY,PVT,SVU,Chittoor,CHITTOOR,COED,JNTUA,1998,SVU,CAI,85135,85135,177248,177248,164379,176171,130953,130953,176010,176010,85135,175895,171691,171691,141307,176199,113724,121690
974,SVCT,SRI VENKATESWARA COLLEGE OF ENGG. AND TECHNOLOGY,PVT,SVU,Chittoor,CHITTOOR,COED,JNTUA,1998,SVU,CIV,160568,160568,177459,177459,160568,160568,160568,160568,169364,169364,160568,160568,160568,160568,160568,166879,154836,167265
975,SVCT,SRI VENKATESWARA COLLEGE OF ENGG. AND TECHNOLOGY,PVT,SVU,Chittoor,CHITTOOR,COED,JNTUA,1998,SVU,CSC,75129,75129,177517,177517,102684,102684,122418,136173,139024,155626,85232,85232,146056,167995,139376,139376,98504,95125
976,SVCT,SRI VENKATESWARA COLLEGE OF ENGG. AND TECHNOLOGY,PVT,SVU,Chittoor,CHITTOOR,COED,JNTUA,1998,SVU,CSD,86850,86850,176843,176843,124926,144388,161711,161711,172606,172606,113267,113267,174737,174737,153743,153743,116528,114152
977,SVCT,SRI VENKATESWARA COLLEGE OF ENGG. AND TECHNOLOGY,PVT,SVU,Chittoor,CHITTOOR,COED,JNTUA,1998,SVU,CSE,79990,79990,174438,176678,160388,160388,134035,145293,175607,175607,102661,102661,168084,168084,173216,173216,94479,101459
978,SVCT,SRI VENKATESWARA COLLEGE OF ENGG. AND TECHNOLOGY,PVT,SVU,Chittoor,CHITTOOR,COED,JNTUA,1998,SVU,CSM,66978,66978,164882,167776,150576,150576,134989,140277,175576,175576,66978,66978,171527,171527,106693,126914,105656,90720
979,SVCT,SRI VENKATESWARA COLLEGE OF ENGG. AND TECHNOLOGY,PVT,SVU,Chittoor,CHITTOOR,COED,JNTUA,1998,SVU,CSO,167176,167176,167667,167667,167176,167176,167176,171249,167176,167176,167176,167176,167176,167176,167176,167176,170634,125471
980,SVCT,SRI VENKATESWARA COLLEGE OF ENGG. AND TECHNOLOGY,PVT,SVU,Chittoor,CHITTOOR,COED,JNTUA,1998,SVU,ECE,103860,155961,174491,176399,173054,177241,174379,175217,169029,176323,174663,174663,176656,176656,174676,174676,144012,103256
981,SVCT,SRI VENKATESWARA COLLEGE OF ENGG. AND TECHNOLOGY,PVT,SVU,Chittoor,CHITTOOR,COED,JNTUA,1998,SVU,EEE,103020,103020,138876,150383,103020,103020,124355,124355,103020,103020,103020,103020,171596,171596,103020,103020,134758,143402
982,SVCT,SRI VENKATESWARA COLLEGE OF ENGG. AND TECHNOLOGY,PVT,SVU,Chittoor,CHITTOOR,COED,JNTUA,1998,SVU,INF,134000,150608,162958,162958,177023,177023,170492,170492,168240,169060,134000,150608,175546,175546,135512,169905,163776,175418
983,SVCT,SRI VENKATESWARA COLLEGE OF ENGG. AND TECHNOLOGY,PVT,SVU,Chittoor,CHITTOOR,COED,JNTUA,1998,SVU,MEC,173109,173109,173109,173109,173109,173109,173109,173109,173109,173109,173109,173109,173109,173109,173109,173109,153383,163694
984,SVPP,SRI VENKATESA PERUMAL COLLEGE OF ENGG. AND TECH,PVT,SVU,Tirupati,PUTTUR,COED,JNTUA,2001,SVU,CAI,117433,119941,177752,177752,143085,156778,149463,149463,175514,175514,117433,119941,167457,167457,160936,160936,154256,155167
985,SVPP,SRI VENKATESA PERUMAL COLLEGE OF ENGG. AND TECH,PVT,SVU,Tirupati,PUTTUR,COED,JNTUA,2001,SVU,CSE,121411,121411,171192,176746,165126,176576,125118,134018,168242,170486,124883,124883,149783,168518,169015,172771,138101,129079
986,SVPP,SRI VENKATESA PERUMAL COLLEGE OF ENGG. AND TECH,PVT,SVU,Tirupati,PUTTUR,COED,JNTUA,2001,SVU,ECE,106676,110006,177212,177212,171835,171835,169484,172829,159541,159541,106676,130855,175053,176450,169349,170408,176026,156341
987,SVPP,SRI VENKATESA PERUMAL COLLEGE OF ENGG. AND TECH,PVT,SVU,Tirupati,PUTTUR,COED,JNTUA,2001,SVU,EEE,126143,126143,176489,176489,176256,176256,148716,148716,126143,126143,126143,126143,126143,126143,126143,126143,157316,145950
988,SVPP,SRI VENKATESA PERUMAL COLLEGE OF ENGG. AND TECH,PVT,SVU,Tirupati,PUTTUR,COED,JNTUA,2001,SVU,MEC,93442,93442,158133,158133,170487,170487,93442,167464,156816,156816,93442,93442,170224,170224,93442,93442,158250,145856
989,SVUC,S V U COLLEGE OF ENGG. TIRUPATHI,UNIV,SVU,Tirupati,TIRUPATI,COED,SVU,1959,SVU,CHE,93321,93321,150970,150970,164854,164854,130263,167945,170679,170679,93321,93321,137076,150219,148976,148976,89596,75742
990,SVUC,S V U COLLEGE OF ENGG. TIRUPATHI,UNIV,SVU,Tirupati,TIRUPATI,COED,SVU,1959,SVU,CIV,48291,69786,94165,94165,86815,86815,65491,86509,126417,146340,48291,69786,90021,90021,105713,116056,105159,59200
991,SVUC,S V U COLLEGE OF ENGG. TIRUPATHI,UNIV,SVU,Tirupati,TIRUPATI,COED,SVU,1959,SVU,CSE,6300,7810,12983,12983,6300,7810,6300,7810,6300,7810,6300,7810,6710,7810,9696,32750,7342,8296
992,SVUC,S V U COLLEGE OF ENGG. TIRUPATHI,UNIV,SVU,Tirupati,TIRUPATI,COED,SVU,1959,SVU,ECE,9367,9447,19025,19025,38869,38869,9745,12261,11820,11820,36293,36293,11672,11672,16634,16634,7212,7172
993,SVUC,S V U COLLEGE OF ENGG. TIRUPATHI,UNIV,SVU,Tirupati,TIRUPATI,COED,SVU,1959,SVU,EEE,17743,20391,39600,41260,72165,72165,23294,32667,21126,26759,17743,20391,34166,34166,55981,55981,19808,31445
994,SVUC,S V U COLLEGE OF ENGG. TIRUPATHI,UNIV,SVU,Tirupati,TIRUPATI,COED,SVU,1959,SVU,MEC,48137,48137,111849,111849,108110,119498,113357,113357,112954,112954,48137,101490,89362,137429,142314,142314,76809,116914
995,SVUCSS,S V U COLLEGE OF ENGG. -SELF SUPPORTING-TIRUPATHI,SS,SVU,Tirupati,TIRUPATI,COED,SVU,1959,SVU,CSE,89716,108195,174490,174490,89716,131076,169455,170145,131985,131985,89716,108195,89716,136158,89716,108195,153864,129984
996,VEMU,VEMU INSTITUTE OF TECHNOLOGY,PVT,SVU,Chittoor,CHITTOOR,COED,JNTUA,2008,SVU,CAI,51649,51649,114656,114656,131789,131789,67382,67382,102121,102121,51649,51649,81633,81633,57583,79716,60510,63552
997,VEMU,VEMU INSTITUTE OF TECHNOLOGY,PVT,SVU,Chittoor,CHITTOOR,COED,JNTUA,2008,SVU,CIT,91974,91974,164319,164319,160992,164446,114481,131765,126306,126795,91974,91974,170795,170795,117117,151172,101731,102088
998,VEMU,VEMU INSTITUTE OF TECHNOLOGY,PVT,SVU,Chittoor,CHITTOOR,COED,JNTUA,2008,SVU,CIV,134104,134104,165710,165710,155787,177269,175861,175861,175141,175141,134104,156316,171338,171338,134104,134104,143225,170011
999,VEMU,VEMU INSTITUTE OF TECHNOLOGY,PVT,SVU,Chittoor,CHITTOOR,COED,JNTUA,2008,SVU,CSE,63468,63468,162146,162146,165870,165870,88388,99210,123821,123821,118293,118293,150390,150390,145647,145647,86077,82166
1000,VEMU,VEMU INSTITUTE OF TECHNOLOGY,PVT,SVU,Chittoor,CHITTOOR,COED,JNTUA,2008,SVU,ECE,84897,84897,162530,164524,161119,162859,117919,117919,114231,135573,90204,90204,161340,168797,157572,158919,106873,119409
1001,VEMU,VEMU INSTITUTE OF TECHNOLOGY,PVT,SVU,Chittoor,CHITTOOR,COED,JNTUA,2008,SVU,EEE,126496,170348,165083,174142,158302,173666,139959,170348,173067,173067,126496,170348,174850,174850,174801,174801,148070,166402
1002,VEMU,VEMU INSTITUTE OF TECHNOLOGY,PVT,SVU,Chittoor,CHITTOOR,COED,JNTUA,2008,SVU,MEC,176468,176468,176468,176468,176468,176468,176468,176468,176468,176468,176468,176468,176468,176468,176468,176468,149184,166453
1003,VISM,VISWAM ENGINEERING COLLEGE,PVT,SVU,Annamayya,MADANAPALLE,COED,JNTUA,2006,SVU,AID,81394,81394,162115,176993,168739,168739,106101,106358,138408,138477,81394,81394,154041,154041,150696,150696,92669,112818
1004,VISM,VISWAM ENGINEERING COLLEGE,PVT,SVU,Annamayya,MADANAPALLE,COED,JNTUA,2006,SVU,CSE,78217,82644,164448,177784,166763,166763,110698,110698,123710,159984,168885,168885,171796,171796,108278,130207,102314,107507
1005,VISM,VISWAM ENGINEERING COLLEGE,PVT,SVU,Annamayya,MADANAPALLE,COED,JNTUA,2006,SVU,ECE,107122,107122,173027,173027,165302,165302,153147,153155,148418,166921,107122,152588,176558,176558,176069,176069,139193,127837
1006,AITK,ANNAMACHARYA INST OF TECH AND SCI,PVT,SVU,YSR Kadapa,KADAPA,COED,JNTUA,2010,SVU,AID,80400,80400,177555,177555,108064,124875,138257,175756,173769,173769,119969,119969,173181,173181,128089,128089,121323,134288
1007,AITK,ANNAMACHARYA INST OF TECH AND SCI,PVT,SVU,YSR Kadapa,KADAPA,COED,JNTUA,2010,SVU,CSE,70931,102652,163503,172907,175620,175620,142891,148376,168847,168847,74369,147184,171129,171129,86294,102652,98152,139270
1008,AITK,ANNAMACHARYA INST OF TECH AND SCI,PVT,SVU,YSR Kadapa,KADAPA,COED,JNTUA,2010,SVU,CSM,77245,82510,176277,176277,165075,165075,143503,154687,156676,156676,91719,141758,149365,149365,124146,128685,129059,92682
1009,AITK,ANNAMACHARYA INST OF TECH AND SCI,PVT,SVU,YSR Kadapa,KADAPA,COED,JNTUA,2010,SVU,ECE,88770,104234,176095,177687,173336,173336,170270,170270,174403,174403,137703,137703,173915,173915,160439,172930,116588,167799
1010,AITK,ANNAMACHARYA INST OF TECH AND SCI,PVT,SVU,YSR Kadapa,KADAPA,COED,JNTUA,2010,SVU,EEE,102078,164709,102078,175662,102078,164709,158218,164709,134227,164709,102078,164709,159159,164709,148109,164709,151643,167978
1011,ANMB,ACHARYA COLLEGE OF ENGINEERING,PVT,SVU,YSR Kadapa,BADVEL,COED,JNTUA,2009,SVU,CSE,137665,137665,137665,137665,137665,137665,137665,137665,137665,137665,137665,137665,137665,137665,137665,137665,153150,145001
1012,ANMB,ACHARYA COLLEGE OF ENGINEERING,PVT,SVU,YSR Kadapa,BADVEL,COED,JNTUA,2009,SVU,ECE,135257,137857,135257,137857,135257,137857,135257,137857,135257,137857,135257,137857,135257,137857,135257,137857,139747,139365
1013,CBIT,CHAITANYA BHARATHI INSTITUTE OF TECHNOLOGY,PVT,SVU,YSR Kadapa,PALLAVOLU,COED,JNTUA,2008,SVU,CAI,125404,156898,177570,177570,126940,156898,154707,156898,174067,174067,137211,156898,173699,173699,149789,157862,163637,123824
1014,CBIT,CHAITANYA BHARATHI INSTITUTE OF TECHNOLOGY,PVT,SVU,YSR Kadapa,PALLAVOLU,COED,JNTUA,2008,SVU,CIV,147410,147410,176269,176269,174179,174179,147410,147410,147410,147410,147410,147410,147410,147410,168946,168946,151907,152764
1015,CBIT,CHAITANYA BHARATHI INSTITUTE OF TECHNOLOGY,PVT,SVU,YSR Kadapa,PALLAVOLU,COED,JNTUA,2008,SVU,CSE,119009,135115,176164,176164,165223,165223,170821,170821,175344,175344,166527,166527,126297,141105,142983,142983,168110,172996
1016,CBIT,CHAITANYA BHARATHI INSTITUTE OF TECHNOLOGY,PVT,SVU,YSR Kadapa,PALLAVOLU,COED,JNTUA,2008,SVU,CSM,77596,77596,165771,165771,157074,157074,125480,125480,122597,173866,117547,117547,117605,150412,80189,80189,112966,114629
1017,CBIT,CHAITANYA BHARATHI INSTITUTE OF TECHNOLOGY,PVT,SVU,YSR Kadapa,PALLAVOLU,COED,JNTUA,2008,SVU,ECE,93148,93148,177371,177371,136290,136290,170366,170366,167405,167405,148216,148216,162800,162800,128254,138901,150527,143665
1018,CBIT,CHAITANYA BHARATHI INSTITUTE OF TECHNOLOGY,PVT,SVU,YSR Kadapa,PALLAVOLU,COED,JNTUA,2008,SVU,EEE,132272,132272,164424,164424,132272,132272,156610,156610,169141,169141,132272,132272,146163,146163,145599,145599,147931,144439
1019,CBIT,CHAITANYA BHARATHI INSTITUTE OF TECHNOLOGY,PVT,SVU,YSR Kadapa,PALLAVOLU,COED,JNTUA,2008,SVU,MEC,135965,150893,161889,150893,149001,150893,146895,150893,152859,150893,144150,150893,148361,150893,155352,150893,117887,153616
1020,GTMW,GOUTHAMI INST OF TECHNOLOGY MGMT FOR WOMEN,PVT,SVU,YSR Kadapa,PRODDATUR,GIRLS,JNTUA,2009,SVU,CSE,94602,126163,137459,174065,140598,155092,139568,126163,142687,172392,110875,130806,136624,157037,136867,158682,144138,173624
1021,GTMW,GOUTHAMI INST OF TECHNOLOGY MGMT FOR WOMEN,PVT,SVU,YSR Kadapa,PRODDATUR,GIRLS,JNTUA,2009,SVU,CSM,108358,148462,154755,153621,154580,157446,147734,170801,122784,148462,124689,151852,152770,152965,125741,148462,145728,139318
1022,GTMW,GOUTHAMI INST OF TECHNOLOGY MGMT FOR WOMEN,PVT,SVU,YSR Kadapa,PRODDATUR,GIRLS,JNTUA,2009,SVU,ECE,132648,106796,145941,162388,149914,177426,153039,174517,157623,175414,153082,151450,150353,171548,146575,126293,127020,145554
1023,JNTP,JNTUA COLLEGE OF ENGG PULIVENDULA,UNIV,SVU,YSR Kadapa,PULIVENDULA,COED,JNTUA,2006,SVU,CIV,83135,83135,144306,144306,117588,157989,144214,146661,150979,161772,98527,98527,174566,174566,171452,171452,136016,131195
1024,JNTP,JNTUA COLLEGE OF ENGG PULIVENDULA,UNIV,SVU,YSR Kadapa,PULIVENDULA,COED,JNTUA,2006,SVU,CSE,14043,14043,31835,34235,46126,46126,18956,18956,21058,41867,14043,14043,24198,24198,15170,21104,10403,13592
1025,JNTP,JNTUA COLLEGE OF ENGG PULIVENDULA,UNIV,SVU,YSR Kadapa,PULIVENDULA,COED,JNTUA,2006,SVU,ECE,17722,19931,39390,39390,36028,60087,23320,23320,61062,61062,17722,45324,24188,47543,31921,31921,16355,15223
1026,JNTP,JNTUA COLLEGE OF ENGG PULIVENDULA,UNIV,SVU,YSR Kadapa,PULIVENDULA,COED,JNTUA,2006,SVU,EEE,63865,63865,115120,127177,128319,128319,63865,79646,77716,93101,90589,90589,63865,63865,63865,84453,49212,88743
1027,JNTP,JNTUA COLLEGE OF ENGG PULIVENDULA,UNIV,SVU,YSR Kadapa,PULIVENDULA,COED,JNTUA,2006,SVU,MEC,125174,125174,165421,165421,125174,177492,143600,169721,158419,160275,125174,125174,164301,164301,175721,175721,104227,141250
1028,KLMW,KANDULA LAKSHUMMA MEMORIAL COLLEGE OF ENGG FOR WOMEN,PVT,SVU,YSR Kadapa,KADAPA,GIRLS,JNTUA,2008,SVU,AID,108327,154772,162087,154772,119723,154772,116004,154772,111801,154772,126235,136251,106675,154772,144323,154772,132325,157538
1029,KLMW,KANDULA LAKSHUMMA MEMORIAL COLLEGE OF ENGG FOR WOMEN,PVT,SVU,YSR Kadapa,KADAPA,GIRLS,JNTUA,2008,SVU,AIM,110134,127593,152944,173017,140205,143834,113769,176483,133367,165838,120086,157384,138006,127593,125525,160195,132869,170987
1030,KLMW,KANDULA LAKSHUMMA MEMORIAL COLLEGE OF ENGG FOR WOMEN,PVT,SVU,YSR Kadapa,KADAPA,GIRLS,JNTUA,2008,SVU,CSE,96490,126538,143709,175095,146965,138325,147752,174669,152931,170684,120648,138741,141345,174310,139221,146047,147211,153549
1031,KLMW,KANDULA LAKSHUMMA MEMORIAL COLLEGE OF ENGG FOR WOMEN,PVT,SVU,YSR Kadapa,KADAPA,GIRLS,JNTUA,2008,SVU,ECE,140964,175221,150120,177318,154281,175221,159729,175221,162877,175221,156239,154939,150505,175221,146529,175221,135018,172858
1032,KORM,KANDULA OBUL REDDY MEMORIAL COLL. OF ENGG.,PVT,SVU,YSR Kadapa,KADAPA,COED,JNTUA,2006,SVU,AID,57112,139616,177132,177132,57112,139616,57112,139616,57112,139616,57112,139616,57112,139616,160855,160855,109441,157958
1033,KORM,KANDULA OBUL REDDY MEMORIAL COLL. OF ENGG.,PVT,SVU,YSR Kadapa,KADAPA,COED,JNTUA,2006,SVU,AIM,173081,173081,173081,173081,173081,173081,173081,173081,173081,173081,173081,173081,173081,173081,173081,173081,174548,164795
1034,KORM,KANDULA OBUL REDDY MEMORIAL COLL. OF ENGG.,PVT,SVU,YSR Kadapa,KADAPA,COED,JNTUA,2006,SVU,CSE,108011,108011,174213,174213,177219,177219,170815,170815,175143,175143,108011,108011,176214,176214,171361,173337,155567,147545
1035,KORM,KANDULA OBUL REDDY MEMORIAL COLL. OF ENGG.,PVT,SVU,YSR Kadapa,KADAPA,COED,JNTUA,2006,SVU,ECE,136206,136206,165429,165429,165886,165886,170537,170537,136206,144286,136206,136206,136206,136206,147168,147168,137668,148023
1036,KSRM,K S R M COLLEGE OF ENGINEERING,PVT,SVU,YSR Kadapa,KADAPA,COED,JNTUA,1980,SVU,AIM,55263,55263,137875,142163,117914,117914,80709,80709,92018,92511,55263,144192,109239,126922,92521,92521,67455,62327
1037,KSRM,K S R M COLLEGE OF ENGINEERING,PVT,SVU,YSR Kadapa,KADAPA,COED,JNTUA,1980,SVU,CIV,145321,169909,176876,176876,150969,169909,170259,170259,145321,169909,145321,169909,153801,169909,145321,169909,155162,156273
1038,KSRM,K S R M COLLEGE OF ENGINEERING,PVT,SVU,YSR Kadapa,KADAPA,COED,JNTUA,1980,SVU,CSE,66838,66838,127597,139547,164971,177862,88887,95760,129311,129311,81885,81885,108574,108574,66838,92526,71802,63925
1039,KSRM,K S R M COLLEGE OF ENGINEERING,PVT,SVU,YSR Kadapa,KADAPA,COED,JNTUA,1980,SVU,ECE,70401,70401,151230,151230,177025,177025,102873,109830,115983,133667,70401,133335,118069,118069,108775,108775,85387,81457
1040,KSRM,K S R M COLLEGE OF ENGINEERING,PVT,SVU,YSR Kadapa,KADAPA,COED,JNTUA,1980,SVU,EEE,97815,97815,149811,165959,176517,176517,172894,172894,162274,172572,97815,97815,137089,172795,169569,169569,149532,151380
1041,KSRM,K S R M COLLEGE OF ENGINEERING,PVT,SVU,YSR Kadapa,KADAPA,COED,JNTUA,1980,SVU,MEC,143039,147154,175834,175834,156895,163029,162855,162855,168259,168259,143039,147154,143039,147154,168338,171839,138546,143930
1042,SATS,SRI ANNAMACHARYA INSTITUTE OF TECHNOLOGY AND SCIENCE,PVT,SVU,Annamayya,RAJAMPETA,COED,JNTUA,2008,SVU,CSD,63179,110042,122900,110042,137579,110042,94654,110042,93789,110042,85121,110042,96117,110042,93856,110042,126188,92884
1043,SATS,SRI ANNAMACHARYA INSTITUTE OF TECHNOLOGY AND SCIENCE,PVT,SVU,Annamayya,RAJAMPETA,COED,JNTUA,2008,SVU,CSE,131074,131074,154021,154021,158921,158921,131074,131074,131074,131074,131074,131074,131074,131074,131074,131074,132406,133219
1044,SATS,SRI ANNAMACHARYA INSTITUTE OF TECHNOLOGY AND SCIENCE,PVT,SVU,Annamayya,RAJAMPETA,COED,JNTUA,2008,SVU,ECE,81471,60543,107750,60543,111658,60543,153017,153017,130463,60543,117670,60543,128513,60543,130330,176743,118992,96113
1045,SRIP,SAI RAJESWARI INSTITUTE OF TECHNOLOGY,PVT,SVU,YSR Kadapa,PRODDATUR,COED,JNTUA,2009,SVU,CSE,120101,120101,177789,177789,177527,177527,171692,171692,176138,177102,168225,174683,172635,174631,147618,147618,161937,156415
1046,SRIP,SAI RAJESWARI INSTITUTE OF TECHNOLOGY,PVT,SVU,YSR Kadapa,PRODDATUR,COED,JNTUA,2009,SVU,ECE,139231,166198,175025,177637,175948,175948,158192,172251,176688,176688,139231,166198,170758,170758,151564,166198,163205,172519
1047,SRSR,SRI SAI INSTITUTE OF TECHNOLOGY. AND SCI.,PVT,SVU,Annamayya,RAYACHOTY,COED,JNTUA,2001,SVU,CSE,121578,162835,146885,174424,158855,162835,173612,173612,168992,168992,160600,162835,168474,168474,170288,170288,172835,170397
1048,SRSR,SRI SAI INSTITUTE OF TECHNOLOGY. AND SCI.,PVT,SVU,Annamayya,RAYACHOTY,COED,JNTUA,2001,SVU,ECE,139742,139742,173372,173372,139742,152538,171011,171011,171176,171176,139742,139742,159838,159838,148821,148821,174287,164975
1049,SRTS,SRINIVASA INST OF TECHNOLOGY  AND SCIENCE,PVT,SVU,YSR Kadapa,KADAPA,COED,JNTUA,2009,SVU,CSE,175594,175594,177605,177605,175594,175594,175594,175594,175594,175594,175594,175594,175594,175594,175594,175594,170037,151692
1050,SRTS,SRINIVASA INST OF TECHNOLOGY  AND SCIENCE,PVT,SVU,YSR Kadapa,KADAPA,COED,JNTUA,2009,SVU,ECE,138499,138499,138499,138499,138499,138499,138499,138499,138499,138499,138499,138499,138499,138499,138499,138499,147817,151925
1051,SVCK,SRI VENKATESWARA COLLEGE OF ENGINEERING,PVT,SVU,YSR Kadapa,KADAPA,COED,JNTUA,2016,SVU,CSE,139206,139206,175898,175898,166147,166147,173517,173693,168105,168105,141476,141476,150456,168332,140609,140766,172209,166405
1052,SVCK,SRI VENKATESWARA COLLEGE OF ENGINEERING,PVT,SVU,YSR Kadapa,KADAPA,COED,JNTUA,2016,SVU,CSM,97143,97143,164024,164024,164572,164572,142902,142902,122488,148481,163248,163248,169161,169161,169211,169211,139722,118729
1053,SVCK,SRI VENKATESWARA COLLEGE OF ENGINEERING,PVT,SVU,YSR Kadapa,KADAPA,COED,JNTUA,2016,SVU,ECE,143443,143443,143443,143443,143443,143443,175519,175519,143443,143443,143443,143443,143443,143443,150317,150317,146866,153429
1054,SVIK,SRI VENKATESWARA INST. OF SCIENCE AND TECHNOLOGY,PVT,SVU,YSR Kadapa,KADAPA,COED,JNTUA,2007,SVU,CSE,90602,90602,90602,90602,90602,90602,90602,160503,90602,90602,90602,90602,90602,90602,140987,140987,156146,120801
1055,SVIK,SRI VENKATESWARA INST. OF SCIENCE AND TECHNOLOGY,PVT,SVU,YSR Kadapa,KADAPA,COED,JNTUA,2007,SVU,ECE,164126,164126,164126,164126,164126,164126,164126,164126,164126,164126,164126,164126,164126,164126,164126,164126,151229,164627
1056,VITS,VAAGDEVI INSTITUTE OF TECHNOLOGY. AND SCI.,PVT,SVU,YSR Kadapa,PRODDATUR,COED,JNTUA,2002,SVU,CSE,148356,148356,165440,166484,148356,148356,177014,177014,166445,166445,148356,148356,148356,166424,151415,151415,174078,176132
1057,VITS,VAAGDEVI INSTITUTE OF TECHNOLOGY. AND SCI.,PVT,SVU,YSR Kadapa,PRODDATUR,COED,JNTUA,2002,SVU,ECE,133950,136856,175354,175354,133950,136856,133950,136856,173167,173167,133950,136856,133950,136856,133950,136856,135552,144310
1058,YGVU,YGVU YSR ENGINEERING COLLEGE,UNIV,SVU,YSR Kadapa,PRODDATUR,COED,YGVU,2008,SVU,CIV,125825,131196,137938,165301,177406,177406,123617,131273,169114,169114,143767,143767,166984,166984,133896,146929,133825,132234
1059,YGVU,YGVU YSR ENGINEERING COLLEGE,UNIV,SVU,YSR Kadapa,PRODDATUR,COED,YGVU,2008,SVU,CSE,79207,79207,109125,109125,128525,128525,115112,115112,124161,124161,79207,79207,136489,136489,79207,136314,116945,35973
1060,YGVU,YGVU YSR ENGINEERING COLLEGE,UNIV,SVU,YSR Kadapa,PRODDATUR,COED,YGVU,2008,SVU,ECE,96490,96490,144692,144692,150730,150730,143861,143861,173260,173260,151965,151965,146337,175572,141464,141464,35342,44220
1061,YGVU,YGVU YSR ENGINEERING COLLEGE,UNIV,SVU,YSR Kadapa,PRODDATUR,COED,YGVU,2008,SVU,EEE,57718,75406,165239,172354,107722,107722,158416,158416,57718,75406,57718,75406,57718,75406,57718,75406,70799,108073
1062,YGVU,YGVU YSR ENGINEERING COLLEGE,UNIV,SVU,YSR Kadapa,PRODDATUR,COED,YGVU,2008,SVU,MEC,155425,155425,175842,175842,165923,165923,155425,155425,155425,161919,155425,155425,155425,165039,155425,155425,109374,134776
1063,ASKW,ASHOKA WOMEN'S ENGINEERING COLLEGE,PVT,SVU,Kurnool,KURNOOL,GIRLS,JNTUA,2008,SVU,CAI,89328,75063,139676,175219,141209,100099,102272,112186,97827,129016,108968,171432,107311,175113,97290,115173,111541,134254
1064,ASKW,ASHOKA WOMEN'S ENGINEERING COLLEGE,PVT,SVU,Kurnool,KURNOOL,GIRLS,JNTUA,2008,SVU,CIV,106688,114872,135239,137986,129567,145107,131745,157110,132906,152525,101202,138657,133311,114872,130277,114872,150698,170075
1065,ASKW,ASHOKA WOMEN'S ENGINEERING COLLEGE,PVT,SVU,Kurnool,KURNOOL,GIRLS,JNTUA,2008,SVU,CSE,84476,63532,128846,174126,130044,175167,112202,97208,111666,121733,102951,140725,127121,168628,105214,106695,116880,110801
